level_id,session_date,year,side,entry_time,exit_time,entry_price,level,anchor,cap,exit_reason,pnl,gap_through
951_lower,2021-09-20,2021,lower,2021-09-19 22:16:00-04:00,2021-09-19 22:47:00-04:00,15272.996543165842,15272.996543165842,30.0,45.0,SL,-45.0,False
955_upper,2021-09-23,2021,upper,2021-09-23 05:08:00-04:00,2021-09-23 05:09:00-04:00,15299.061195048975,15299.061195048975,20.75,31.125,TP,31.125,False
956_upper,2021-09-23,2021,upper,2021-09-23 10:03:00-04:00,2021-09-23 15:00:00-04:00,15317.193855351527,15317.193855351527,121.5,182.25,cutoff,-8.556144648473492,False
959_upper,2021-09-27,2021,upper,2021-09-26 21:31:00-04:00,2021-09-27 05:35:00-04:00,15382.419064245358,15382.419064245358,59.0,88.5,TP,88.5,False
959_lower,2021-09-28,2021,lower,2021-09-28 03:19:00-04:00,2021-09-28 10:17:00-04:00,15050.330935754642,15050.330935754642,127.25,190.875,SL,-190.875,False
963_lower,2021-10-01,2021,lower,2021-09-30 21:08:00-04:00,2021-10-01 07:24:00-04:00,14625.509577891058,14625.509577891058,51.25,76.875,TP,76.875,False
967_upper,2021-10-07,2021,upper,2021-10-06 20:36:00-04:00,2021-10-06 21:31:00-04:00,14831.385381404469,14831.385381404469,33.75,50.625,BE,-0.0,False
965_upper,2021-10-07,2021,upper,2021-10-07 09:59:00-04:00,2021-10-07 15:00:00-04:00,14955.978758632344,14955.978758632344,32.25,48.375,cutoff,37.22875863234367,False
969_lower,2021-10-11,2021,lower,2021-10-10 19:39:00-04:00,2021-10-11 03:44:00-04:00,14720.10499822078,14720.10499822078,77.75,116.625,BE,0.0,False
972_upper,2021-10-14,2021,upper,2021-10-14 08:30:00-04:00,2021-10-14 09:43:00-04:00,14938.793156548334,14938.793156548334,45.75,68.625,BE,-0.0,False
971_upper,2021-10-14,2021,upper,2021-10-14 09:52:00-04:00,2021-10-14 11:58:00-04:00,14953.877863206815,14953.877863206815,41.25,61.875,SL,-61.875,False
969_upper,2021-10-15,2021,upper,2021-10-15 01:58:00-04:00,2021-10-15 02:20:00-04:00,15107.52000177922,15107.52000177922,26.0,39.0,TP,39.0,False
960_upper,2021-10-19,2021,upper,2021-10-19 10:58:00-04:00,2021-10-19 11:44:00-04:00,15374.50773238502,15374.50773238502,55.75,83.625,BE,-0.0,False
977_upper,2021-10-26,2021,upper,2021-10-25 20:09:00-04:00,2021-10-25 21:21:00-04:00,15555.53419964312,15555.53419964312,18.0,27.0,SL,-27.0,False
988_upper,2021-11-05,2021,upper,2021-11-05 09:33:00-04:00,2021-11-05 13:25:00-04:00,16425.401381401833,16425.401381401833,67.75,101.625,TP,101.625,False
989_lower,2021-11-09,2021,lower,2021-11-09 09:58:00-05:00,2021-11-09 11:12:00-05:00,16240.353578456474,16240.353578456474,49.25,73.875,BE,0.0,False
991_lower,2021-11-10,2021,lower,2021-11-10 09:32:00-05:00,2021-11-10 09:59:00-05:00,16056.304931374681,16056.304931374681,81.0,121.5,TP,121.5,False
993_upper,2021-11-15,2021,upper,2021-11-15 08:20:00-05:00,2021-11-15 09:25:00-05:00,16273.028589163645,16273.028589163645,14.75,22.125,TP,22.125,False
995_upper,2021-11-18,2021,upper,2021-11-18 09:47:00-05:00,2021-11-18 09:51:00-05:00,16417.715750437408,16417.715750437408,20.25,30.375,TP,30.375,False
990_upper,2021-11-19,2021,upper,2021-11-18 20:47:00-05:00,2021-11-18 21:31:00-05:00,16533.348439223577,16533.348439223577,11.75,17.625,SL,-17.625,False
999_upper,2021-11-22,2021,upper,2021-11-22 10:04:00-05:00,2021-11-22 11:42:00-05:00,16756.992745632924,16756.992745632924,104.0,156.0,TP,156.0,False
999_lower,2021-11-23,2021,lower,2021-11-22 21:23:00-05:00,2021-11-23 02:09:00-05:00,16358.632254367074,16358.632254367074,42.5,63.75,SL,-63.75,False
1003_lower,2021-11-26,2021,lower,2021-11-26 02:06:00-05:00,2021-11-26 10:18:00-05:00,16226.186692272446,16226.186692272446,71.0,106.5,SL,-106.5,False
1002_upper,2021-11-30,2021,upper,2021-11-30 10:10:00-05:00,2021-11-30 10:48:00-05:00,16448.308599813936,16448.308599813936,99.25,148.875,TP,148.875,False
1010_upper,2021-12-07,2021,upper,2021-12-07 03:25:00-05:00,2021-12-07 04:22:00-05:00,16066.717553940765,16066.717553940765,40.75,61.125,SL,-61.125,False
1009_upper,2021-12-08,2021,upper,2021-12-08 06:46:00-05:00,2021-12-08 06:47:00-05:00,16420.0253666291,16420.0253666291,32.0,48.0,TP,48.0,False
1015_lower,2021-12-14,2021,lower,2021-12-14 04:40:00-05:00,2021-12-14 04:53:00-05:00,16047.80046864001,16047.80046864001,26.75,40.125,SL,-40.125,False
1011_upper,2021-12-16,2021,upper,2021-12-16 06:28:00-05:00,2021-12-16 07:46:00-05:00,16444.1005652676,16444.1005652676,38.5,57.75,TP,57.75,False
1016_lower,2021-12-17,2021,lower,2021-12-17 09:42:00-05:00,2021-12-17 09:47:00-05:00,15660.17671606175,15660.17671606175,62.0,93.0,TP,93.0,False
1017_lower,2021-12-17,2021,lower,2021-12-17 10:22:00-05:00,2021-12-17 10:46:00-05:00,15654.603758391648,15654.603758391648,186.0,200.0,TP,200.0,False
1008_lower,2021-12-20,2021,lower,2021-12-20 04:06:00-05:00,2021-12-20 09:55:00-05:00,15509.440140084233,15509.440140084233,88.75,133.125,TP,133.125,False
1020_upper,2021-12-21,2021,upper,2021-12-21 01:50:00-05:00,2021-12-21 02:34:00-05:00,15823.338074885565,15823.338074885565,21.0,31.5,TP,31.5,False
1019_upper,2021-12-22,2021,upper,2021-12-22 09:45:00-05:00,2021-12-22 10:31:00-05:00,16014.14752821853,16014.14752821853,51.75,77.625,BE,-0.0,False
1022_upper,2021-12-23,2021,upper,2021-12-23 05:52:00-05:00,2021-12-23 06:41:00-05:00,16200.362242887906,16200.362242887906,16.0,24.0,BE,-0.0,False
1023_upper,2021-12-27,2021,upper,2021-12-27 09:32:00-05:00,2021-12-27 09:37:00-05:00,16403.39085923301,16403.39085923301,24.25,36.375,SL,-36.375,False
1013_upper,2021-12-28,2021,upper,2021-12-28 03:28:00-05:00,2021-12-28 04:11:00-05:00,16592.642008049654,16592.642008049654,22.0,33.0,SL,-33.0,False
1025_lower,2021-12-31,2021,lower,2021-12-30 19:28:00-05:00,2021-12-30 20:00:00-05:00,16361.783170368326,16361.783170368326,15.5,23.25,TP,23.25,False
1027_lower,2022-01-04,2022,lower,2022-01-04 10:44:00-05:00,2022-01-04 13:55:00-05:00,16280.964755748751,16280.964755748751,83.5,125.25,SL,-125.25,False
1024_lower,2022-01-05,2022,lower,2022-01-05 09:32:00-05:00,2022-01-05 09:51:00-05:00,16139.413118399969,16139.413118399969,46.5,69.75,TP,69.75,False
1019_lower,2022-01-10,2022,lower,2022-01-10 07:31:00-05:00,2022-01-10 08:00:00-05:00,15446.47747178147,15446.47747178147,54.0,81.0,SL,-81.0,False
1034_upper,2022-01-11,2022,upper,2022-01-11 04:16:00-05:00,2022-01-11 09:17:00-05:00,15645.538295963997,15645.538295963997,61.0,91.5,TP,91.5,False
1039_lower,2022-01-18,2022,lower,2022-01-18 03:10:00-05:00,2022-01-18 03:19:00-05:00,15397.302536893398,15397.302536893398,34.75,52.125,SL,-52.125,False
1038_lower,2022-01-19,2022,lower,2022-01-18 21:47:00-05:00,2022-01-19 04:41:00-05:00,15125.980470062965,15125.980470062965,64.5,96.75,TP,96.75,False
1043_lower,2022-01-24,2022,lower,2022-01-24 05:26:00-05:00,2022-01-24 07:21:00-05:00,14333.793796523118,14333.793796523118,86.75,130.125,BE,0.0,False
1047_upper,2022-01-31,2022,upper,2022-01-31 10:02:00-05:00,2022-01-31 15:00:00-05:00,14659.001656557593,14659.001656557593,217.75,200.0,cutoff,-159.74834344240662,False
1049_upper,2022-02-01,2022,upper,2022-02-01 02:12:00-05:00,2022-02-01 03:01:00-05:00,14934.757318438846,14934.757318438846,35.0,52.5,TP,52.5,False
1050_upper,2022-02-02,2022,upper,2022-02-02 04:44:00-05:00,2022-02-02 05:30:00-05:00,15221.075791511645,15221.075791511645,36.0,54.0,BE,-0.0,False
1052_lower,2022-02-04,2022,lower,2022-02-04 08:54:00-05:00,2022-02-04 10:05:00-05:00,14452.756770548807,14452.756770548807,117.0,175.5,TP,175.5,False
1053_upper,2022-02-09,2022,upper,2022-02-09 05:14:00-05:00,2022-02-09 06:16:00-05:00,14872.83087731542,14872.83087731542,21.5,32.25,BE,-0.0,False
1049_lower,2022-02-14,2022,lower,2022-02-14 03:29:00-05:00,2022-02-14 07:45:00-05:00,14123.867681561154,14123.867681561154,76.75,115.125,TP,115.125,False
1059_upper,2022-02-15,2022,upper,2022-02-15 04:19:00-05:00,2022-02-15 05:22:00-05:00,14523.728553381487,14523.728553381487,249.0,200.0,BE,-0.0,False
1045_lower,2022-02-21,2022,lower,2022-02-20 19:04:00-05:00,2022-02-20 20:09:00-05:00,13810.601816727918,13810.601816727918,118.75,178.125,TP,178.125,False
1064_upper,2022-02-22,2022,upper,2022-02-22 09:53:00-05:00,2022-02-22 10:05:00-05:00,14078.253565031777,14078.253565031777,62.25,93.375,TP,93.375,False
1066_upper,2022-03-01,2022,upper,2022-03-01 02:07:00-05:00,2022-03-01 03:06:00-05:00,14302.928269466458,14302.928269466458,51.25,76.875,BE,-0.0,False
1071_upper,2022-03-03,2022,upper,2022-03-03 09:02:00-05:00,2022-03-03 10:20:00-05:00,14367.318002793538,14367.318002793538,135.25,200.0,TP,200.0,False
1072_lower,2022-03-04,2022,lower,2022-03-03 19:23:00-05:00,2022-03-03 19:36:00-05:00,13953.51822142953,13953.51822142953,36.0,54.0,SL,-54.0,False
1077_upper,2022-03-11,2022,upper,2022-03-11 06:26:00-05:00,2022-03-11 06:28:00-05:00,13824.115930626305,13824.115930626305,48.0,72.0,TP,72.0,False
1079_lower,2022-03-15,2022,lower,2022-03-15 03:13:00-04:00,2022-03-15 04:05:00-04:00,12962.621135300313,12962.621135300313,38.5,57.75,TP,57.75,False
1079_upper,2022-03-16,2022,upper,2022-03-16 01:47:00-04:00,2022-03-16 02:43:00-04:00,13578.503864699687,13578.503864699687,22.75,34.125,BE,-0.0,False
1074_upper,2022-03-18,2022,upper,2022-03-18 10:04:00-04:00,2022-03-18 10:55:00-04:00,14187.741551871979,14187.741551871979,160.75,200.0,BE,-0.0,False
1070_upper,2022-03-21,2022,upper,2022-03-21 09:41:00-04:00,2022-03-21 09:48:00-04:00,14453.856455113139,14453.856455113139,45.25,67.875,TP,67.875,False
1089_upper,2022-03-29,2022,upper,2022-03-29 05:07:00-04:00,2022-03-29 07:32:00-04:00,15057.055654262684,15057.055654262684,27.5,41.25,TP,41.25,False
1091_lower,2022-03-31,2022,lower,2022-03-31 10:02:00-04:00,2022-03-31 13:13:00-04:00,14970.528899214507,14970.528899214507,134.75,200.0,BE,0.0,False
1090_lower,2022-04-01,2022,lower,2022-04-01 09:50:00-04:00,2022-04-01 10:39:00-04:00,14854.153631311128,14854.153631311128,59.5,89.25,BE,0.0,False
1094_lower,2022-04-06,2022,lower,2022-04-06 06:40:00-04:00,2022-04-06 09:42:00-04:00,14660.552011881444,14660.552011881444,66.0,99.0,SL,-99.0,False
1086_lower,2022-04-11,2022,lower,2022-04-10 20:00:00-04:00,2022-04-10 21:30:00-04:00,14286.08670759079,14286.08670759079,55.5,83.25,BE,0.0,False
1097_lower,2022-04-11,2022,lower,2022-04-10 21:55:00-04:00,2022-04-11 08:09:00-04:00,14239.955251332522,14239.955251332522,57.0,85.5,SL,-85.5,False
1101_upper,2022-04-14,2022,upper,2022-04-14 00:30:00-04:00,2022-04-14 01:16:00-04:00,14285.013848168608,14285.013848168608,28.5,42.75,BE,-0.0,False
1083_lower,2022-04-18,2022,lower,2022-04-17 19:46:00-04:00,2022-04-18 09:32:00-04:00,13748.176154048422,13748.176154048422,111.0,166.5,TP,166.5,False
1104_upper,2022-04-20,2022,upper,2022-04-20 07:55:00-04:00,2022-04-20 09:34:00-04:00,14264.07134928854,14264.07134928854,34.0,51.0,TP,51.0,False
1103_lower,2022-04-22,2022,lower,2022-04-22 10:20:00-04:00,2022-04-22 14:49:00-04:00,13609.250742000215,13609.250742000215,161.5,200.0,SL,-200.0,False
1110_lower,2022-05-06,2022,lower,2022-05-06 09:35:00-04:00,2022-05-06 10:37:00-04:00,12644.912422332749,12644.912422332749,178.5,200.0,BE,0.0,False
1113_lower,2022-05-09,2022,lower,2022-05-09 04:31:00-04:00,2022-05-09 05:28:00-04:00,12476.874443244957,12476.874443244957,97.5,146.25,BE,0.0,False
1117_lower,2022-05-09,2022,lower,2022-05-09 10:39:00-04:00,2022-05-09 15:00:00-04:00,12307.665710997568,12307.665710997568,136.25,200.0,cutoff,-4.665710997567658,False
1118_lower,2022-05-10,2022,lower,2022-05-09 20:16:00-04:00,2022-05-09 20:44:00-04:00,12107.686455371198,12107.686455371198,36.0,54.0,TP,54.0,False
1119_lower,2022-05-11,2022,lower,2022-05-11 08:55:00-04:00,2022-05-11 09:07:00-04:00,12122.912972747228,12122.912972747228,42.75,64.125,TP,64.125,False
1120_lower,2022-05-12,2022,lower,2022-05-12 03:22:00-04:00,2022-05-12 03:50:00-04:00,11852.015796082807,11852.015796082807,78.5,117.75,TP,117.75,False
1121_upper,2022-05-13,2022,upper,2022-05-13 09:54:00-04:00,2022-05-13 10:22:00-04:00,12268.313117446343,12268.313117446343,34.25,51.375,SL,-51.375,False
1122_lower,2022-05-19,2022,lower,2022-05-19 03:33:00-04:00,2022-05-19 04:20:00-04:00,11779.567880580866,11779.567880580866,36.75,55.125,BE,0.0,False
1128_lower,2022-05-24,2022,lower,2022-05-24 10:15:00-04:00,2022-05-24 12:15:00-04:00,11583.832248436425,11583.832248436425,175.75,200.0,TP,200.0,False
1130_upper,2022-05-26,2022,upper,2022-05-26 09:43:00-04:00,2022-05-26 10:12:00-04:00,12058.985649560062,12058.985649560062,62.0,93.0,SL,-93.0,False
1131_upper,2022-05-27,2022,upper,2022-05-27 05:51:00-04:00,2022-05-27 06:59:00-04:00,12352.814438592224,12352.814438592224,103.0,154.5,BE,-0.0,False
1125_upper,2022-05-27,2022,upper,2022-05-27 10:37:00-04:00,2022-05-27 11:49:00-04:00,12592.230044868815,12592.230044868815,151.0,200.0,BE,-0.0,False
1132_upper,2022-05-30,2022,upper,2022-05-29 19:14:00-04:00,2022-05-30 00:34:00-04:00,12733.78235199662,12733.78235199662,48.25,72.375,SL,-72.375,False
1133_lower,2022-05-31,2022,lower,2022-05-31 09:34:00-04:00,2022-05-31 11:55:00-04:00,12581.52690726071,12581.52690726071,84.5,126.75,TP,126.75,False
1138_lower,2022-06-07,2022,lower,2022-06-06 21:26:00-04:00,2022-06-07 01:23:00-04:00,12495.726312429277,12495.726312429277,62.25,93.375,BE,0.0,False
1137_lower,2022-06-07,2022,lower,2022-06-07 08:31:00-04:00,2022-06-07 09:17:00-04:00,12439.248149815852,12439.248149815852,71.75,107.625,BE,0.0,False
1139_upper,2022-06-08,2022,upper,2022-06-08 09:49:00-04:00,2022-06-08 10:36:00-04:00,12764.47816450088,12764.47816450088,63.0,94.5,BE,-0.0,False
1132_lower,2022-06-10,2022,lower,2022-06-10 08:30:00-04:00,2022-06-10 08:32:00-04:00,12165.96764800338,12165.96764800338,46.0,69.0,SL,-69.0,False
1131_lower,2022-06-13,2022,lower,2022-06-12 21:23:00-04:00,2022-06-13 01:49:00-04:00,11607.310561407776,11607.310561407776,61.0,91.5,BE,0.0,False
1130_lower,2022-06-13,2022,lower,2022-06-13 04:18:00-04:00,2022-06-13 09:33:00-04:00,11463.889350439938,11463.889350439938,74.75,112.125,TP,112.125,False
1129_lower,2022-06-13,2022,lower,2022-06-13 10:27:00-04:00,2022-06-13 15:00:00-04:00,11412.8317476103,11412.8317476103,114.5,171.75,cutoff,-16.081747610300226,False
1145_lower,2022-06-16,2022,lower,2022-06-16 09:54:00-04:00,2022-06-16 14:29:00-04:00,11257.956617134842,11257.956617134842,107.5,161.25,SL,-161.25,False
1147_upper,2022-06-21,2022,upper,2022-06-21 03:31:00-04:00,2022-06-21 09:40:00-04:00,11507.124027557198,11507.124027557198,50.5,75.75,SL,-75.75,False
1149_upper,2022-06-24,2022,upper,2022-06-23 22:40:00-04:00,2022-06-24 09:35:00-04:00,11818.83622306228,11818.83622306228,63.75,95.625,SL,-95.625,False
1152_upper,2022-06-27,2022,upper,2022-06-27 03:34:00-04:00,2022-06-27 06:42:00-04:00,12236.810160825215,12236.810160825215,37.25,55.875,TP,55.875,False
1152_lower,2022-06-29,2022,lower,2022-06-29 09:45:00-04:00,2022-06-29 09:52:00-04:00,11573.314839174785,11573.314839174785,85.5,128.25,TP,128.25,False
1151_lower,2022-06-30,2022,lower,2022-06-30 10:02:00-04:00,2022-06-30 11:26:00-04:00,11380.624869557465,11380.624869557465,195.25,200.0,TP,200.0,False
1158_upper,2022-07-05,2022,upper,2022-07-04 19:06:00-04:00,2022-07-05 04:24:00-04:00,11729.578380953579,11729.578380953579,103.0,154.5,TP,154.5,False
1160_upper,2022-07-07,2022,upper,2022-07-07 10:52:00-04:00,2022-07-07 11:43:00-04:00,12064.931469469657,12064.931469469657,136.25,200.0,BE,-0.0,False
1162_lower,2022-07-12,2022,lower,2022-07-12 02:01:00-04:00,2022-07-12 02:22:00-04:00,11783.392712713761,11783.392712713761,20.5,30.75,TP,30.75,False
1160_lower,2022-07-13,2022,lower,2022-07-13 08:30:00-04:00,2022-07-13 08:31:00-04:00,11579.068530530343,11579.068530530343,33.0,49.5,TP,49.5,False
1166_upper,2022-07-15,2022,upper,2022-07-15 08:48:00-04:00,2022-07-15 09:30:00-04:00,11888.583341969457,11888.583341969457,38.25,57.375,SL,-57.375,False
1167_upper,2022-07-18,2022,upper,2022-07-18 03:37:00-04:00,2022-07-18 04:26:00-04:00,12162.60462922617,12162.60462922617,31.75,47.625,BE,-0.0,False
1154_upper,2022-07-20,2022,upper,2022-07-19 22:36:00-04:00,2022-07-20 00:09:00-04:00,12354.526735464444,12354.526735464444,29.0,43.5,BE,-0.0,False
1153_upper,2022-07-20,2022,upper,2022-07-20 10:47:00-04:00,2022-07-20 15:00:00-04:00,12442.439464275212,12442.439464275212,94.25,141.375,cutoff,-11.31053572478777,False
1170_upper,2022-07-21,2022,upper,2022-07-21 08:43:00-04:00,2022-07-21 09:06:00-04:00,12544.34347200561,12544.34347200561,24.75,37.125,TP,37.125,False
1171_lower,2022-07-26,2022,lower,2022-07-26 09:45:00-04:00,2022-07-26 11:33:00-04:00,12210.07686467328,12210.07686467328,50.25,75.375,SL,-75.375,False
1177_upper,2022-08-01,2022,upper,2022-08-01 10:51:00-04:00,2022-08-01 11:49:00-04:00,13088.189952220942,13088.189952220942,172.25,200.0,BE,-0.0,False
1179_upper,2022-08-03,2022,upper,2022-08-03 09:56:00-04:00,2022-08-03 10:44:00-04:00,13108.99430266321,13108.99430266321,46.0,69.0,BE,-0.0,False
1180_upper,2022-08-04,2022,upper,2022-08-04 06:04:00-04:00,2022-08-04 10:17:00-04:00,13312.843340278974,13312.843340278974,53.75,80.625,TP,80.625,False
1181_lower,2022-08-09,2022,lower,2022-08-09 09:31:00-04:00,2022-08-09 09:56:00-04:00,13061.266921843504,13061.266921843504,39.75,59.625,SL,-59.625,False
1184_upper,2022-08-10,2022,upper,2022-08-10 08:30:00-04:00,2022-08-10 08:32:00-04:00,13302.994635853946,13302.994635853946,36.0,54.0,SL,-54.0,False
1182_upper,2022-08-11,2022,upper,2022-08-10 20:27:00-04:00,2022-08-11 02:52:00-04:00,13439.758793471228,13439.758793471228,27.25,40.875,SL,-40.875,False
1187_upper,2022-08-15,2022,upper,2022-08-15 09:54:00-04:00,2022-08-15 11:32:00-04:00,13606.256169569082,13606.256169569082,48.75,73.125,BE,-0.0,False
1188_lower,2022-08-19,2022,lower,2022-08-19 06:43:00-04:00,2022-08-19 08:25:00-04:00,13365.945639921973,13365.945639921973,31.5,47.25,BE,0.0,False
1190_lower,2022-08-19,2022,lower,2022-08-19 09:50:00-04:00,2022-08-19 10:57:00-04:00,13321.025025966936,13321.025025966936,34.0,51.0,SL,-51.0,False
1192_lower,2022-08-22,2022,lower,2022-08-22 03:26:00-04:00,2022-08-22 04:02:00-04:00,13148.997800446936,13148.997800446936,38.25,57.375,SL,-57.375,False
1184_lower,2022-08-23,2022,lower,2022-08-23 02:21:00-04:00,2022-08-23 03:17:00-04:00,12840.755364146054,12840.755364146054,43.75,65.625,TP,65.625,False
1195_upper,2022-08-25,2022,upper,2022-08-25 10:25:00-04:00,2022-08-25 15:00:00-04:00,13096.517773170734,13096.517773170734,87.0,130.5,cutoff,33.76777317073356,False
1194_upper,2022-08-26,2022,upper,2022-08-26 09:03:00-04:00,2022-08-26 10:02:00-04:00,13169.443883299631,13169.443883299631,78.75,118.125,TP,118.125,False
1198_lower,2022-08-30,2022,lower,2022-08-30 10:46:00-04:00,2022-08-30 13:12:00-04:00,12284.974091751095,12284.974091751095,126.5,189.75,BE,0.0,False
1201_upper,2022-09-02,2022,upper,2022-09-02 08:38:00-04:00,2022-09-02 08:44:00-04:00,12400.766479503596,12400.766479503596,45.5,68.25,TP,68.25,False
1203_lower,2022-09-06,2022,lower,2022-09-06 10:12:00-04:00,2022-09-06 11:42:00-04:00,11943.492632717136,11943.492632717136,168.75,200.0,TP,200.0,False
1204_upper,2022-09-09,2022,upper,2022-09-09 00:48:00-04:00,2022-09-09 02:00:00-04:00,12406.704601741834,12406.704601741834,18.0,27.0,TP,27.0,False
1206_upper,2022-09-09,2022,upper,2022-09-09 03:27:00-04:00,2022-09-09 04:31:00-04:00,12452.290778087321,12452.290778087321,35.25,52.875,BE,-0.0,False
1200_upper,2022-09-12,2022,upper,2022-09-11 20:00:00-04:00,2022-09-11 20:44:00-04:00,12706.163063434018,12706.163063434018,19.75,29.625,TP,29.625,False
1198_upper,2022-09-12,2022,upper,2022-09-12 04:42:00-04:00,2022-09-12 10:19:00-04:00,12763.025908248905,12763.025908248905,49.25,73.875,SL,-73.875,False
1208_upper,2022-09-13,2022,upper,2022-09-13 08:30:00-04:00,2022-09-13 08:31:00-04:00,12973.35751315287,12973.35751315287,25.0,37.5,TP,37.5,False
1208_lower,2022-09-13,2022,lower,2022-09-13 08:38:00-04:00,2022-09-13 08:54:00-04:00,12534.14248684713,12534.14248684713,25.0,37.5,SL,-37.5,False
1205_lower,2022-09-16,2022,lower,2022-09-16 08:57:00-04:00,2022-09-16 09:58:00-04:00,11841.776479599794,11841.776479599794,37.25,55.875,SL,-55.875,False
1213_upper,2022-09-20,2022,upper,2022-09-19 19:51:00-04:00,2022-09-19 21:18:00-04:00,12074.777340173583,12074.777340173583,23.25,34.875,TP,34.875,False
1216_lower,2022-09-23,2022,lower,2022-09-23 06:46:00-04:00,2022-09-23 12:27:00-04:00,11406.62824728022,11406.62824728022,59.0,88.5,SL,-88.5,False
1219_lower,2022-09-28,2022,lower,2022-09-27 22:12:00-04:00,2022-09-28 02:58:00-04:00,11205.345983893674,11205.345983893674,123.0,184.5,BE,0.0,False
1222_lower,2022-10-03,2022,lower,2022-10-02 19:52:00-04:00,2022-10-03 02:07:00-04:00,10951.813380464959,10951.813380464959,71.25,106.875,TP,106.875,False
1223_upper,2022-10-04,2022,upper,2022-10-03 20:17:00-04:00,2022-10-03 23:42:00-04:00,11394.19061439567,11394.19061439567,48.0,72.0,BE,-0.0,False
1222_upper,2022-10-04,2022,upper,2022-10-04 02:46:00-04:00,2022-10-04 03:35:00-04:00,11443.811619535041,11443.811619535041,29.25,43.875,SL,-43.875,False
1226_lower,2022-10-07,2022,lower,2022-10-07 08:51:00-04:00,2022-10-07 08:58:00-04:00,11320.090857567091,11320.090857567091,22.75,34.125,TP,34.125,False
1224_lower,2022-10-07,2022,lower,2022-10-07 09:44:00-04:00,2022-10-07 14:31:00-04:00,11293.145995587087,11293.145995587087,243.5,200.0,SL,-200.0,False
1223_lower,2022-10-11,2022,lower,2022-10-11 09:56:00-04:00,2022-10-11 11:34:00-04:00,10839.30938560433,10839.30938560433,63.25,94.875,TP,94.875,False
1229_lower,2022-10-13,2022,lower,2022-10-13 08:30:00-04:00,2022-10-13 08:32:00-04:00,10626.049230701945,10626.049230701945,79.5,119.25,SL,-119.25,False
1229_upper,2022-10-14,2022,upper,2022-10-13 22:31:00-04:00,2022-10-13 23:34:00-04:00,11160.575769298055,11160.575769298055,105.5,158.25,BE,-0.0,False
1233_upper,2022-10-18,2022,upper,2022-10-17 23:42:00-04:00,2022-10-17 23:47:00-04:00,11282.132898557971,11282.132898557971,15.25,22.875,SL,-22.875,False
1227_upper,2022-10-25,2022,upper,2022-10-25 09:31:00-04:00,2022-10-25 09:47:00-04:00,11564.971176348332,11564.971176348332,34.0,51.0,SL,-51.0,False
1239_lower,2022-10-27,2022,lower,2022-10-27 09:51:00-04:00,2022-10-27 10:31:00-04:00,11295.296535945847,11295.296535945847,103.75,155.625,TP,155.625,False
1235_lower,2022-11-03,2022,lower,2022-11-03 06:18:00-04:00,2022-11-03 07:42:00-04:00,10890.143606830316,10890.143606830316,42.75,64.125,SL,-64.125,False
1248_upper,2022-11-08,2022,upper,2022-11-08 10:48:00-05:00,2022-11-08 14:22:00-05:00,11131.65562868064,11131.65562868064,97.75,146.625,TP,146.625,False
1250_upper,2022-11-10,2022,upper,2022-11-10 08:30:00-05:00,2022-11-10 08:30:00-05:00,11198.403031557606,11198.403031557606,27.25,40.875,SL,-40.875,False
1243_upper,2022-11-11,2022,upper,2022-11-11 00:48:00-05:00,2022-11-11 02:46:00-05:00,11701.105117735204,11701.105117735204,30.5,45.75,SL,-45.75,False
1252_upper,2022-11-15,2022,upper,2022-11-15 07:27:00-05:00,2022-11-15 08:30:00-05:00,11911.900365803349,11911.900365803349,25.75,38.625,SL,-38.625,False
1255_lower,2022-11-17,2022,lower,2022-11-17 08:08:00-05:00,2022-11-17 11:55:00-05:00,11592.448534422849,11592.448534422849,66.25,99.375,TP,99.375,False
1256_upper,2022-11-18,2022,upper,2022-11-18 05:40:00-05:00,2022-11-18 10:03:00-05:00,11797.285748835813,11797.285748835813,63.0,94.5,TP,94.5,False
1257_lower,2022-11-22,2022,lower,2022-11-22 03:32:00-05:00,2022-11-22 04:30:00-05:00,11549.211504960516,11549.211504960516,31.5,47.25,TP,47.25,False
1259_upper,2022-11-23,2022,upper,2022-11-23 07:40:00-05:00,2022-11-23 08:46:00-05:00,11790.142005674923,11790.142005674923,31.75,47.625,TP,47.625,False
1258_upper,2022-11-23,2022,upper,2022-11-23 09:54:00-05:00,2022-11-23 11:55:00-05:00,11849.28186562853,11849.28186562853,45.25,67.875,TP,67.875,False
1261_lower,2022-11-25,2022,lower,2022-11-25 09:31:00-05:00,2022-11-25 11:28:00-05:00,11787.196029486602,11787.196029486602,34.75,52.125,BE,0.0,False
1262_lower,2022-11-28,2022,lower,2022-11-28 05:02:00-05:00,2022-11-28 09:32:00-05:00,11643.535986435312,11643.535986435312,64.75,97.125,TP,97.125,False
1260_lower,2022-11-29,2022,lower,2022-11-29 09:45:00-05:00,2022-11-29 11:02:00-05:00,11573.070378612196,11573.070378612196,58.75,88.125,BE,0.0,False
1266_lower,2022-12-02,2022,lower,2022-12-02 08:31:00-05:00,2022-12-02 08:54:00-05:00,11789.394449088326,11789.394449088326,33.25,49.875,TP,49.875,False
1268_lower,2022-12-06,2022,lower,2022-12-06 09:44:00-05:00,2022-12-06 09:58:00-05:00,11735.080997899688,11735.080997899688,43.75,65.625,SL,-65.625,False
1269_lower,2022-12-07,2022,lower,2022-12-07 06:44:00-05:00,2022-12-07 07:20:00-05:00,11501.850823944607,11501.850823944607,21.5,32.25,SL,-32.25,False
